DAN,Danacord,DACOCD504,5709499504000,Weyse; Dupuy; Heise,Lyrical Soprano Danish Royal Opera,Edith Oldrup,1,CD,2001,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD505,5709499505007,"Debussy, Claude",24 Preludes,Anker Blyme,1,CD,2000,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD506,5709499506004,Hovhaness; Norholm; Harmann,Original Works Flute & Organ,Duo Alain,1,CD,2009,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD507,5709499507001,"Hamerik, Ebbe",Rejsekammeraten,"Hedegaard; Guillaume; Keiling; Waage; Danish Philharmonic Orchestra, South Jutland; Cristofoli",1,CD,1998,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD508,5709499508008,"Harmann, J.P.E.; Harmann, E.",V1: Harmonious Families,"Dinitzen; Danish Philarmonic Orchestra, South Jutland; Wallez",1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD509,5709499509005,"Mozart, W.A.",Fantasia in C minor; 3 Sonatas,Eyvind Moller,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD510,5709499510001,"Gade, N.; Gade, A.",V2: Harmonious Families,"Astrand Danish Philharmonic Orchestra, South Jutland; Brown",1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD511-512,5709499511121,Bizet; Gershwin; Handel,Danish Mezzo-Soprano 20th C.,Else Brems,2,CD,1999,26.51,26.51,CN41,,,,,,,,,,
DAN,Danacord,DACOCD513,5709499513002,"Schmidt, Ole",Concertos for Brass Instruments,Hovaldt; Svanberg; Lind; Fosdal; Aarhus Symphony Orchestra; Schmidt,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD514,5709499514009,"Couperin, Francois",Organ Mass Parish Churches,Gunnar Svensson,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD515,5709499515006,"Couperin, Francois",Organ Mass Abbey Churches,Gunnar Svensson,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD516,5709499516003,"Brahms, Johannes",Brahms Sonatas,Bengtsson; Kavtaradze,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD517,5709499517000,"Langgaard, Rued",Antichrist,Innsbruck Symphony Orchestra; Muus; Tiroler Landestheater Chorus,2,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD518,5709499518007,"Bentzon, Niels Viggo",Organisazione Populare,Flemming Dreisig,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD519,5709499519004,Various,Rarities of Piano Music 1998,Various,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
DAN,Danacord,DACOCD520,5709499520000,Magle; Nielsen; Birtten,Caeciliemusik,Various,1,CD,1999,13.25,13.25,CN21,,,,,,,,,,
